日期,收市,開市,高,低,成交量,升跌（%）
2015/9/18,8462.14,8427.52,8488.53,8399.71,2.30B,0.20%
2015/9/21,8307.04,8404.5,8404.5,8285.43,1.81B,-1.83%
2015/9/22,8365.92,8331.44,8365.92,8325.78,1.76B,0.71%
2015/9/23,8193.42,8310.82,8310.82,8186.22,1.93B,-2.06%
2015/9/24,8123.1,8224.23,8257.14,8101.9,1.96B,-0.86%
2015/9/25,8132.35,8131.49,8152.5,8061.87,1.65B,0.11%
2015/9/30,8181.24,8097.15,8181.24,8059.68,2.28B,0.60%
2015/10/1,8295.94,8194.3,8317.79,8170.78,2.11B,1.40%
2015/10/2,8305.03,8290.43,8320.66,8253.75,1.76B,0.11%
2015/10/5,8352.36,8342.99,8364.59,8316.83,1.93B,0.57%
2015/10/6,8394.1,8409.31,8482.83,8390.89,2.19B,0.50%
2015/10/7,8495.23,8398.53,8495.23,8385.04,2.09B,1.20%
2015/10/8,8445.96,8528.46,8544.93,8434.5,1.98B,-0.58%
2015/10/12,8573.72,8478.34,8578.22,8478.34,2.08B,1.51%
2015/10/13,8567.92,8571.57,8574.11,8518.41,1.88B,-0.07%
2015/10/14,8522.51,8545.14,8553.87,8515.53,1.94B,-0.53%
2015/10/15,8601.52,8573.38,8652.47,8573.38,2.06B,0.93%
2015/10/16,8604.95,8596.43,8627.83,8574.64,2.17B,0.04%
2015/10/19,8631.5,8628.79,8670.32,8603.08,1.77B,0.31%
2015/10/20,8653.6,8651.08,8663.12,8618.48,1.99B,0.26%
2015/10/21,8609.23,8668.08,8690.39,8591.42,2.02B,-0.51%
2015/10/22,8608.46,8600.4,8631.17,8594.21,1.68B,-0.01%
2015/10/23,8673.81,8671.52,8740.08,8662.03,1.97B,0.76%
2015/10/26,8745.36,8706.81,8757.14,8706.81,1.78B,0.82%
2015/10/27,8701.32,8724,8733.53,8662.77,1.84B,-0.50%
2015/10/28,8665.99,8679.24,8714.01,8632.38,1.78B,-0.41%
2015/10/29,8571.08,8682.58,8704.59,8568.13,1.99B,-1.10%
2015/10/30,8554.31,8578.25,8586.9,8503.69,1.96B,-0.20%
2015/11/2,8614.77,8571.53,8614.77,8524.01,1.57B,0.71%
2015/11/3,8713.19,8643.21,8728.06,8643.21,2.02B,1.14%
2015/11/4,8857.02,8759.94,8864.17,8754.18,2.62B,1.65%
2015/11/5,8850.18,8858.73,8871.87,8828.04,2.00B,-0.08%
2015/11/6,8693.57,8857.61,8857.61,8671.89,2.24B,-1.77%
2015/11/9,8642.48,8702.67,8746.28,8623.7,1.75B,-0.59%
2015/11/10,8536.9,8614.55,8614.55,8529.54,1.70B,-1.22%
2015/11/11,8415.01,8543.63,8557.69,8415.01,1.93B,-1.43%
2015/11/12,8428.09,8426.76,8467.31,8374.07,1.54B,0.16%
2015/11/13,8329.5,8402.11,8453.04,8329.5,1.69B,-1.17%
2015/11/16,8295.4,8278.12,8312.06,8217.34,1.82B,-0.41%
2015/11/17,8419.42,8369.14,8471.89,8369.14,1.80B,1.50%
2015/11/18,8340.47,8432.25,8455.14,8326.72,1.76B,-0.94%
2015/11/19,8477.2,8382.09,8477.2,8357.2,1.79B,1.64%
2015/11/20,8465.45,8472.65,8484.06,8434.33,1.58B,-0.14%
2015/11/23,8485.73,8480.59,8503.08,8450.01,1.53B,0.24%
2015/11/24,8400.14,8472.24,8497.83,8397.44,1.63B,-1.01%
2015/11/25,8386.13,8407.54,8426.62,8352.17,1.69B,-0.17%
2015/11/26,8484.9,8411.16,8510.7,8411.16,1.66B,1.18%
2015/11/27,8398.4,8493.18,8505.08,8397.49,1.42B,-1.02%
2015/11/30,8320.61,8339.83,8339.83,8239,3.29B,-0.93%
2015/12/1,8463.3,8359.27,8463.3,8339.5,1.97B,1.71%
2015/12/2,8457.4,8475.96,8497.19,8441.28,1.94B,-0.07%
2015/12/3,8456.06,8424.54,8484.52,8393.29,1.83B,-0.02%
2015/12/4,8398.6,8423.7,8423.7,8355.75,1.79B,-0.68%
2015/12/7,8454.27,8432.47,8535.36,8432.47,1.80B,0.66%
2015/12/8,8343.86,8442.06,8453.63,8335.67,2.05B,-1.31%
2015/12/9,8229.62,8329.86,8343.37,8229.62,2.15B,-1.37%
2015/12/10,8216.17,8214.27,8228.43,8133.42,2.11B,-0.16%
2015/12/11,8115.89,8217.33,8253.11,8108.68,2.06B,-1.22%
2015/12/14,8040.16,8058.67,8068.98,7980.59,1.81B,-0.93%
2015/12/15,8073.35,8074.48,8140.06,8073.35,1.67B,0.41%
2015/12/16,8184.66,8144.03,8204.2,8121.06,1.99B,1.38%
2015/12/17,8319.67,8214.62,8319.67,8214.62,2.19B,1.65%
2015/12/18,8257.32,8272.41,8317.48,8241.32,1.96B,-0.75%
2015/12/21,8282.17,8228.05,8289.59,8191.53,2.16B,0.30%
2015/12/22,8292.74,8283.03,8316.44,8261.72,1.83B,0.13%
2015/12/23,8315.7,8296.58,8359.25,8296.58,1.94B,0.28%
2015/12/24,8324.36,8351.2,8393.41,8324.36,1.71B,0.10%
2015/12/25,8363.28,8328.94,8364.3,8320.1,1.24B,0.47%
2015/12/28,8358.49,8374.18,8394.6,8358.49,1.22B,-0.06%
2015/12/29,8293.91,8349.27,8351.16,8286.84,1.19B,-0.77%
2015/12/30,8279.99,8313.37,8342.34,8262.52,1.30B,-0.17%
2015/12/31,8338.06,8273.77,8338.06,8258.73,1.19B,0.70%
2016/1/4,8114.26,8315.79,8326.33,8109.09,1.72B,-2.68%
2016/1/5,8075.11,8105,8142.64,8055.96,1.71B,-0.48%
2016/1/6,7990.39,8064.25,8076.54,7948.43,2.04B,-1.05%
2016/1/7,7852.06,7963.24,7980.5,7770.16,2.54B,-1.73%
2016/1/8,7893.97,7811.2,7906.55,7788.71,1.88B,0.53%
2016/1/11,7788.42,7855.8,7855.8,7726.22,1.95B,-1.34%
2016/1/12,7768.45,7807.93,7851.81,7732.11,2.03B,-0.26%
2016/1/13,7824.61,7799.56,7865.98,7786.33,1.70B,0.72%
2016/1/14,7742.88,7752.09,7752.09,7662.34,1.81B,-1.04%
2016/1/15,7762.01,7809,7842.34,7708.66,1.99B,0.25%
2016/1/18,7811.18,7678.67,7834.25,7627.89,1.94B,0.63%
2016/1/19,7854.88,7816.45,7854.88,7786.77,1.58B,0.56%
2016/1/20,7699.12,7835.17,7835.17,7687.6,2.05B,-1.98%
2016/1/21,7664.01,7713.17,7748.37,7664.01,1.76B,-0.46%
2016/1/22,7756.18,7729.01,7774.12,7706.14,1.64B,1.20%
2016/1/25,7894.15,7813.73,7899.66,7813.73,1.62B,1.78%
2016/1/26,7828.67,7832.1,7848.63,7799.58,1.52B,-0.83%
2016/1/27,7849.83,7863.66,7888.63,7830.33,1.48B,0.27%
2016/1/28,7905.1,7825.22,7921.06,7821.12,1.83B,0.70%
2016/1/29,8080.6,7880.78,8080.6,7876.82,2.55B,2.22%
2016/1/30,8145.21,8107.23,8149.5,8106.63,,0.80%
2016/2/1,8156.96,8164.24,8166.8,8110.87,1.82B,0.14%
2016/2/2,8131.24,8141.52,8156.25,8091.14,1.77B,-0.32%
2016/2/3,8063,8117.22,8117.22,8036.6,1.78B,-0.84%
2016/2/15,8066.51,7976.65,8074.8,7953.99,1.94B,0.04%
2016/2/16,8212.07,8090.91,8227.19,8090.91,2.01B,1.80%
2016/2/17,8214.25,8240.73,8253.8,8196.13,1.85B,0.03%
2016/2/18,8314.67,8261.74,8337.97,8261.74,2.04B,1.22%
2016/2/19,8325.04,8291.83,8325.04,8280.39,1.72B,0.12%
2016/2/22,8326.68,8315.79,8396.62,8296.18,1.70B,0.02%
2016/2/23,8334.64,8333.59,8361.79,8311.94,1.85B,0.10%
2016/2/24,8282.86,8332.66,8382.25,8264.39,1.82B,-0.62%
2016/2/25,8365.86,8304.18,8388.63,8304.18,2.03B,1.00%
2016/2/26,8411.16,8380.53,8432.74,8347.8,1.97B,0.54%
2016/3/1,8485.69,8381.38,8489.01,8378.06,1.95B,0.89%
2016/3/2,8544.05,8544.66,8586.25,8540.17,2.31B,0.69%
2016/3/3,8611.79,8569.05,8630.77,8561.74,2.57B,0.79%
2016/3/4,8643.55,8611.37,8648.94,8584.06,2.40B,0.37%
2016/3/7,8659.55,8656.74,8727.88,8632.21,2.42B,0.19%
2016/3/8,8664.31,8655.86,8668.51,8575.7,2.64B,0.05%
2016/3/9,8634.11,8649.1,8657.17,8588.41,2.20B,-0.35%
2016/3/10,8660.7,8633.66,8680.43,8614.97,2.17B,0.31%
2016/3/11,8706.14,8663.29,8707.97,8640.96,2.07B,0.52%
2016/3/14,8747.9,8746.48,8777.05,8739.57,2.24B,0.48%
2016/3/15,8611.18,8745.57,8759.94,8589.41,2.61B,-1.56%
2016/3/16,8699.14,8637.63,8699.14,8637.63,1.99B,1.02%
2016/3/17,8734.54,8763.51,8826.84,8716.88,2.38B,0.41%
2016/3/18,8810.71,8747.05,8810.71,8747.05,2.47B,0.87%
2016/3/21,8812.7,8826.16,8840.75,8747.59,1.74B,0.02%
2016/3/22,8785.68,8806.02,8814.37,8713.24,1.88B,-0.31%
2016/3/23,8766.09,8777.88,8814.5,8734.55,1.74B,-0.22%
2016/3/24,8743.38,8745.42,8765.96,8676.87,1.75B,-0.26%
2016/3/25,8704.97,8758.14,8765.62,8699.89,1.48B,-0.44%
2016/3/28,8690.45,8713.72,8737.86,8676.03,1.61B,-0.17%
2016/3/29,8617.35,8687.06,8711.11,8585.71,1.90B,-0.84%
2016/3/30,8737.04,8624.93,8744.47,8624.93,1.92B,1.39%
2016/3/31,8744.83,8757.22,8803.91,8695.08,2.01B,0.09%
2016/4/1,8657.55,8700.38,8704.53,8628.94,1.54B,-1.00%
2016/4/6,8513.3,8605.16,8605.16,8496.89,2.02B,-1.67%
2016/4/7,8490.25,8523.25,8529.44,8436.54,1.78B,-0.27%
2016/4/8,8541.5,8464.78,8546.31,8452.05,1.80B,0.60%
2016/4/11,8562.59,8518.96,8568.44,8476.57,1.44B,0.25%
2016/4/12,8531.18,8561.21,8613.56,8520.14,1.70B,-0.37%
2016/4/13,8652.08,8562.79,8653.08,8561.9,1.70B,1.42%
2016/4/14,8667.71,8684.93,8719.15,8653.84,1.74B,0.18%
2016/4/15,8700.39,8634.23,8700.39,8613.25,1.57B,0.38%
2016/4/18,8666.01,8681.8,8686.98,8650.13,1.31B,-0.40%
2016/4/19,8633.72,8701.75,8743.35,8627.29,1.53B,-0.37%
2016/4/20,8514.48,8649.09,8695.22,8502.55,1.80B,-1.38%
2016/4/21,8568.65,8549.14,8568.65,8508.92,1.40B,0.64%
2016/4/22,8535.75,8560.21,8580.33,8501.03,1.59B,-0.38%
2016/4/25,8560.28,8541.14,8560.28,8513.73,1.11B,0.29%
2016/4/26,8581.57,8556.37,8622.42,8554.55,1.29B,0.25%
2016/4/27,8563.05,8561.37,8597.64,8537.03,1.43B,-0.22%
2016/4/28,8473.87,8586.92,8595.99,8456.38,1.61B,-1.04%
2016/4/29,8377.9,8424.04,8424.04,8352.23,1.58B,-1.13%
2016/5/3,8294.12,8362.35,8363.59,8268.41,1.64B,-1.00%
2016/5/4,8185.47,8282.52,8285.96,8153.57,1.80B,-1.31%
2016/5/5,8167.96,8182.05,8207.98,8122.34,1.61B,-0.21%
2016/5/6,8146.43,8169.54,8170.68,8104.16,1.68B,-0.26%
2016/5/9,8131.83,8156.65,8177.36,8106.13,1.37B,-0.18%
2016/5/10,8156.29,8119.71,8168.13,8075.58,1.32B,0.30%
2016/5/11,8135.56,8182.92,8204.51,8115.44,1.58B,-0.25%
2016/5/12,8108.05,8122.78,8162.44,8105.49,1.36B,-0.34%
2016/5/13,8053.69,8095.93,8095.93,7999.98,2.02B,-0.67%
2016/5/16,8067.6,8035.21,8091.48,8003.93,1.45B,0.17%
2016/5/17,8140.48,8081.89,8151.2,8047.31,1.50B,0.90%
2016/5/18,8159.68,8115.61,8159.68,8061.26,1.48B,0.24%
2016/5/19,8095.98,8159.93,8166.96,8067.33,1.38B,-0.78%
2016/5/20,8131.26,8108.68,8165.98,8080.65,1.23B,0.44%
2016/5/23,8344.44,8150.38,8356.96,8119.71,1.88B,2.62%
2016/5/24,8300.66,8329.69,8354.62,8298,1.38B,-0.52%
2016/5/25,8396.2,8352.84,8417.27,8352.84,1.68B,1.15%
2016/5/26,8394.12,8400.89,8410.74,8376.6,1.33B,-0.02%
2016/5/27,8463.61,8415.59,8463.61,8415.59,1.55B,0.83%
2016/5/30,8535.87,8476.62,8563.4,8462.15,1.61B,0.85%
2016/5/31,8535.59,8532.21,8545.73,8488.9,2.37B,0.00%
2016/6/1,8597.16,8516.08,8603.63,8514.12,1.71B,0.72%
2016/6/2,8556.02,8598.47,8635.03,8553.54,1.71B,-0.48%
2016/6/3,8587.36,8565.18,8601.05,8559.77,1.45B,0.37%
2016/6/4,8591.57,8582.6,8594.35,8570.69,651.39M,0.05%
2016/6/6,8597.11,8605.15,8664.12,8557.68,1.25B,0.06%
2016/6/7,8679.9,8622.21,8692.73,8621.46,1.65B,0.96%
2016/6/8,8715.48,8704.66,8754.82,8690.59,1.75B,0.41%
2016/6/13,8536.22,8634.24,8634.24,8520.21,1.80B,-2.06%
2016/6/14,8576.12,8513.51,8577.31,8503.42,1.32B,0.47%
2016/6/15,8606.37,8566.43,8608.29,8524.55,1.63B,0.35%
2016/6/16,8494.14,8583.19,8584.67,8476.84,1.61B,-1.30%
2016/6/17,8568.08,8538.28,8607.16,8538.28,1.68B,0.87%
2016/6/20,8625.92,8612.26,8642.15,8604.81,1.44B,0.68%
2016/6/21,8684.85,8633.21,8684.85,8627.4,1.52B,0.68%
2016/6/22,8716.25,8675.12,8716.25,8653.04,1.62B,0.36%
2016/6/23,8676.68,8706.08,8711.21,8662.78,1.28B,-0.45%
2016/6/24,8476.99,8684.53,8691.3,8374.26,2.54B,-2.30%
2016/6/27,8458.87,8406.29,8468.66,8386.27,1.35B,-0.21%
2016/6/28,8505.51,8438.76,8505.51,8396.01,1.53B,0.55%
2016/6/29,8586.56,8530.37,8609.23,8530.37,1.95B,0.95%
2016/6/30,8666.58,8615.46,8666.58,8583.77,2.16B,0.93%
2016/7/1,8738.24,8692.48,8755.62,8680.53,1.88B,0.83%
2016/7/4,8760.58,8728.32,8782.38,8712.12,1.49B,0.26%
2016/7/5,8716.07,8738.41,8747.06,8693.76,1.54B,-0.51%
2016/7/6,8575.75,8673.53,8673.53,8569.15,1.80B,-1.61%
2016/7/7,8640.91,8605.38,8653.7,8605.38,1.59B,0.76%
2016/7/8,8640.91,8605.38,8653.7,8605.38,1.59B,0.00%
2016/7/11,8786.47,8728.23,8795.8,8728.23,2.17B,1.68%
2016/7/12,8841.46,8794.73,8841.46,8794.3,1.99B,0.63%
2016/7/13,8857.75,8847.04,8865.42,8800.17,2.22B,0.18%
2016/7/14,8866.36,8837.76,8877.31,8818.26,2.04B,0.10%
2016/7/15,8949.85,8857.15,8949.85,8857.15,2.27B,0.94%
2016/7/18,9008.21,8952.61,9008.21,8952.61,2.10B,0.65%
2016/7/19,9034.87,9018.8,9034.87,8972.83,2.37B,0.30%
2016/7/20,9007.68,9013.52,9034.13,8969.19,2.14B,-0.30%
2016/7/21,9056.56,9010.22,9075.89,9009.79,2.66B,0.54%
2016/7/22,9013.14,9055.17,9060.15,9004.24,2.09B,-0.48%
2016/7/25,8991.67,9030.36,9085.91,8916.05,1.98B,-0.24%
2016/7/26,9024.79,8983.55,9024.79,8960.48,1.79B,0.37%
2016/7/27,9063.39,9058.19,9084.9,9042.14,2.13B,0.43%
2016/7/28,9076.64,9060.48,9081.4,9015.35,2.37B,0.15%
2016/7/29,8984.41,9066.37,9071.51,8984.41,1.90B,-1.02%
2016/8/1,9080.71,9008.74,9080.71,9008.74,1.83B,1.07%
2016/8/2,9068.76,9081.06,9086.42,9052.71,1.73B,-0.13%
2016/8/3,9001.71,9000.82,9033.95,8948.4,1.69B,-0.74%
2016/8/4,9024.71,9009.29,9035.25,8972.31,1.64B,0.26%
2016/8/5,9092.12,9025.76,9101.71,9023.23,1.96B,0.75%
2016/8/8,9150.26,9123.07,9153.99,9104.43,1.89B,0.64%
2016/8/9,9155.08,9154,9168.34,9127.63,1.91B,0.05%
2016/8/10,9200.42,9160.94,9200.42,9131.63,2.16B,0.50%
2016/8/11,9131.83,9168.7,9187.18,9063.81,2.22B,-0.75%
2016/8/12,9150.39,9135.34,9173.72,9135.34,1.92B,0.20%
2016/8/15,9148.51,9152.36,9162.02,9117.26,1.67B,-0.02%
2016/8/16,9110.36,9146.09,9165.58,9082.34,1.76B,-0.42%
2016/8/17,9117.7,9121.18,9133.07,9073.27,1.70B,0.08%
2016/8/18,9122.5,9104.88,9128.8,9093.51,1.78B,0.05%
2016/8/19,9034.27,9139.69,9175.13,9034.27,1.97B,-0.97%
2016/8/22,8981.81,9004.68,9012.72,8928.33,1.68B,-0.58%
2016/8/23,9030.93,8987.07,9046.3,8986.76,1.61B,0.55%
2016/8/24,9017.38,9043.13,9054.76,9016.39,1.54B,-0.15%
2016/8/25,9115.47,9034.47,9115.47,9031.34,1.84B,1.09%
2016/8/26,9131.72,9097.02,9131.72,9092.08,1.54B,0.18%
2016/8/29,9110.17,9117.53,9136.42,9027.35,1.60B,-0.24%
2016/8/30,9110.56,9113.34,9134.37,9093.87,1.63B,0.00%
2016/8/31,9068.85,9122.19,9130.76,9044.5,2.15B,-0.46%
2016/9/1,9001.15,9055.73,9069.13,8980.21,1.89B,-0.75%
2016/9/2,8987.55,9015.63,9038.48,8958.81,1.97B,-0.15%
2016/9/5,9090.13,9032.38,9100.05,9032.38,1.47B,1.14%
2016/9/6,9181.85,9102.83,9181.85,9098.6,1.71B,1.01%
2016/9/7,9259.07,9202.23,9278.88,9202.23,1.97B,0.84%
2016/9/8,9262.89,9241.95,9273.57,9224.89,1.86B,0.04%
2016/9/9,9164.88,9217.37,9217.37,9142.13,1.59B,-1.06%
2016/9/10,9053.69,9084.81,9084.81,9025.53,1.23B,-1.21%
2016/9/12,8947.06,9031.51,9031.51,8947.06,1.67B,-1.18%
2016/9/13,8940.83,8983.95,9014.75,8885.55,1.80B,-0.07%
2016/9/14,8902.3,8913.11,8965.32,8895.85,1.76B,-0.43%
2016/9/19,9152.88,9003.41,9155.38,9003.41,1.68B,2.81%
2016/9/20,9161.58,9141.21,9173.46,9130.9,1.43B,0.10%
2016/9/21,9228.5,9141.92,9228.5,9133.16,1.62B,0.73%
2016/9/22,9235.26,9265.28,9290.76,9207.41,1.49B,0.07%
2016/9/23,9284.62,9240.25,9284.62,9228.66,1.57B,0.53%
2016/9/26,9194.52,9229.34,9229.34,9189.49,1.24B,-0.97%
2016/9/27,9194.52,9229.34,9229.34,9189.49,1.24M,0.00%
2016/9/28,9194.52,9229.34,9229.34,9189.49,1.24M,0.00%
2016/9/29,9270.9,9241.61,9303.13,9238.49,1.84B,0.83%
2016/9/30,9166.85,9240.44,9240.65,9160.91,1.61B,-1.12%
2016/10/3,9234.2,9219.52,9256.58,9212.38,1.38B,0.73%
2016/10/4,9287.77,9228.66,9287.77,9224.45,1.40B,0.58%
2016/10/5,9272.28,9260.69,9276.13,9244.41,1.34B,-0.17%
2016/10/6,9284.31,9263.4,9284.31,9242.83,1.41B,0.13%
2016/10/7,9265.81,9289.66,9289.95,9249.06,1.50B,-0.20%
2016/10/11,9219.82,9311.79,9327.71,9167.72,2.07B,-0.50%
2016/10/12,9252.6,9201.55,9258.69,9166.58,1.39B,0.36%
2016/10/13,9219.17,9268.22,9285.05,9187.78,1.52B,-0.36%
2016/10/14,9165.17,9198.26,9216.63,9149.87,1.48B,-0.59%
2016/10/17,9176.22,9150.67,9182.67,9074.99,1.26B,0.12%
2016/10/18,9222.58,9175.07,9222.58,9157.4,1.28B,0.51%
2016/10/19,9283.99,9227.98,9298.87,9226.46,1.51B,0.67%
2016/10/20,9317.24,9288.49,9331.89,9279.15,1.63B,0.36%
2016/10/21,9306.57,9322.55,9348.09,9292.53,1.90B,-0.11%
2016/10/24,9322.5,9333.94,9343.57,9308.53,1.26B,0.17%
2016/10/25,9385.65,9338.09,9399.97,9334.8,1.43B,0.68%
2016/10/26,9362.25,9355.66,9372.74,9338.84,1.31B,-0.25%
2016/10/27,9299.55,9363.9,9370.32,9286.86,1.45B,-0.67%
2016/10/28,9306.92,9307.39,9320.57,9276.71,1.37B,0.08%
2016/10/31,9290.12,9283.2,9314.34,9194.48,1.32B,-0.18%
2016/11/1,9272.7,9272.3,9289.12,9236.82,1.12B,-0.19%
2016/11/2,9139.04,9230.23,9230.23,9139.04,1.37B,-1.44%
2016/11/3,9067.27,9126.29,9154.19,9067.27,1.40B,-0.79%
2016/11/4,9068.15,9065.11,9098.88,9048.21,1.18B,0.01%
2016/11/7,9189.84,9102.97,9191.67,9102.97,1.25B,1.34%
2016/11/8,9217.43,9214.95,9230.2,9165,1.35B,0.30%
2016/11/9,8943.2,9252.27,9296.86,8926.6,2.66B,-2.98%
2016/11/10,9152.18,9070.64,9179.18,9070.64,2.00B,2.34%
2016/11/11,8957.76,9067.65,9067.65,8949.38,2.52B,-2.12%
2016/11/14,8940.4,8955.27,8991.94,8879.69,2.15B,-0.19%
2016/11/15,8931.03,8927.92,8981.05,8923.36,1.95B,-0.10%
2016/11/16,8962.22,8955.76,9032.31,8955.76,1.85B,0.35%
2016/11/17,8995.26,8984.57,8998.23,8936.3,1.70B,0.37%
2016/11/18,9008.79,8991.5,9025.98,8958.22,1.78B,0.15%
2016/11/21,9041.11,9009.78,9049.76,8986.4,1.81B,0.36%
2016/11/22,9133.39,9058.58,9161.19,9058.58,2.15B,1.02%
2016/11/23,9178.23,9146.72,9202.72,9146.72,1.93B,0.49%
2016/11/24,9152.11,9164.84,9183.16,9137.56,2.02B,-0.28%
2016/11/25,9159.07,9149.35,9191.34,9148.63,1.84B,0.08%
2016/11/28,9222.24,9167.33,9241.54,9167.33,1.91B,0.69%
2016/11/29,9192.38,9220.95,9249.06,9192.38,1.89B,-0.32%
2016/11/30,9240.71,9196.09,9240.71,9189.62,2.54B,0.53%
2016/12/1,9263.53,9245.55,9278.96,9241.78,2.00B,0.25%
2016/12/2,9189.49,9214.56,9214.56,9165.9,1.78B,-0.80%
2016/12/5,9160.66,9194.46,9212.19,9138.64,1.60B,-0.31%
2016/12/6,9250.77,9209.8,9280.65,9209.8,1.70B,0.98%
2016/12/7,9263.89,9279,9299.92,9247.5,1.68B,0.14%
2016/12/8,9375.86,9308.9,9376.41,9308.9,2.24B,1.21%
2016/12/9,9392.68,9383.07,9399.25,9366.86,1.87B,0.18%
2016/12/12,9349.94,9402.05,9430.34,9336.45,1.75B,-0.46%
2016/12/13,9382.14,9361.97,9382.14,9342.56,1.91B,0.34%
2016/12/14,9368.52,9395.6,9413.13,9353.25,1.71B,-0.15%
2016/12/15,9360.35,9337.21,9370.51,9309.79,1.74B,-0.09%
2016/12/16,9326.78,9352.27,9379.75,9326.78,1.92B,-0.36%
2016/12/19,9239.32,9316.06,9317.03,9237.98,1.50B,-0.94%
2016/12/20,9242.41,9229.74,9258.69,9199.84,1.39B,0.03%
2016/12/21,9204.26,9234.94,9263.5,9204.26,1.48B,-0.41%
2016/12/22,9118.75,9204.29,9209.72,9118.75,1.47B,-0.93%
2016/12/23,9078.64,9112.33,9128.83,9078.64,1.38B,-0.44%
2016/12/26,9110.54,9088.99,9127.74,9083.28,823.72M,0.35%
2016/12/27,9109.27,9120.88,9132.05,9100.83,908.04M,-0.01%
2016/12/28,9201.4,9120.9,9203.56,9120.9,1.23B,1.01%
2016/12/29,9153.09,9172.39,9196.02,9149.16,1.28B,-0.53%
2016/12/30,9253.5,9186.3,9259.09,9186.3,1.37B,1.10%
2017/1/3,9272.88,9252.56,9273.65,9235.95,1.22B,0.21%
2017/1/4,9286.96,9279.52,9299.62,9266.03,1.36B,0.15%
2017/1/5,9358.14,9282.56,9358.42,9282.45,1.92B,0.77%
2017/1/6,9372.22,9371.41,9381.11,9351.25,1.80B,0.15%
2017/1/9,9342.42,9376.48,9404.9,9328.19,1.76B,-0.32%
2017/1/10,9349.64,9344.19,9353.6,9319.45,1.56B,0.08%
2017/1/11,9345.74,9370.17,9384,9333.49,1.86B,-0.04%
2017/1/12,9410.18,9356.12,9430.58,9356.12,1.98B,0.69%
2017/1/13,9378.83,9373.7,9387.68,9352.08,1.61B,-0.33%
2017/1/16,9292.33,9356.54,9359.01,9281.21,1.49B,-0.92%
2017/1/17,9354.53,9301.96,9354.53,9294.68,1.49B,0.67%
2017/1/18,9341.97,9344.74,9350.95,9322.44,1.94B,-0.13%
2017/1/19,9318.12,9324.83,9337.64,9287.54,1.85B,-0.26%
2017/1/20,9331.46,9326.8,9350.07,9317.62,1.66B,0.14%
2017/1/23,9424.05,9363.66,9427.46,9363.66,1.85B,0.99%
2017/1/24,9447.95,9423.05,9468.34,9416.06,2.21B,0.25%
2017/2/2,9428.97,9502.25,9521.34,9413.77,3.44B,-0.20%
2017/2/3,9455.56,9450.06,9478.01,9423.93,2.33B,0.28%
2017/2/6,9538.01,9467.67,9548.68,9467.67,3.15B,0.87%
2017/2/7,9554.56,9527.42,9555.8,9512.56,2.69B,0.17%
2017/2/8,9543.25,9540.77,9564.07,9505.79,2.98B,-0.12%
2017/2/9,9590.18,9555.52,9600.09,9540.51,2.82B,0.49%
2017/2/10,9665.59,9612.67,9688.15,9612.67,3.55B,0.79%
2017/2/13,9710.32,9690.39,9711.43,9681.1,2.83B,0.46%
2017/2/14,9718.78,9726.74,9760.01,9698.29,2.89B,0.09%
2017/2/15,9799.76,9724.13,9813.98,9723.04,3.08B,0.83%
2017/2/16,9771.25,9826.89,9869.59,9753.16,2.74B,-0.29%
2017/2/17,9759.76,9779.16,9791.59,9754.54,2.25B,-0.12%
2017/2/18,9779.92,9771.21,9791.35,9770.75,1.67B,0.21%
2017/2/20,9753.2,9795.81,9817.14,9743.36,2.60B,-0.27%
2017/2/21,9763.93,9761.27,9775.49,9721.36,2.48B,0.11%
2017/2/22,9778.78,9786.25,9820.07,9770.1,2.65B,0.15%
2017/2/23,9769.31,9774.08,9810.56,9748.94,2.60B,-0.10%
2017/2/24,9750.47,9757.67,9784.39,9740.18,2.53B,-0.19%
2017/3/1,9674.78,9751.12,9758.78,9674.78,2.55B,-0.78%
2017/3/2,9691.8,9727.6,9774.6,9646.34,2.60B,0.18%
2017/3/3,9648.21,9672.26,9679.82,9633.88,2.25B,-0.45%
2017/3/6,9682.63,9647,9688.5,9647,1.96B,0.36%
2017/3/7,9738.07,9690.26,9738.07,9690.2,1.94B,0.57%
2017/3/8,9753.45,9744.26,9773.49,9712.5,2.11B,0.16%
2017/3/9,9658.61,9740.05,9743.78,9650.32,2.51B,-0.97%
2017/3/10,9627.89,9653.79,9656.65,9562.75,"2,354.08B",-0.32%
2017/3/13,9697.34,9656.56,9697.34,9656.56,"1,916.33B",0.72%
2017/3/14,9744.21,9720.53,9767.66,9720.53,"2,281.15B",0.48%
2017/3/15,9740.31,9741.29,9749.01,9714.58,"1,893.43B",-0.04%
2017/3/16,9837.83,9768.85,9842.17,9768.85,"2,167.16B",1.00%
2017/3/17,9908.69,9845.59,9908.69,9835.51,"2,772.86B",0.72%
2017/3/20,9912.97,9905.81,9916.18,9869.35,"2,184.23B",0.04%
2017/3/21,9972.49,9923.18,9976.61,9918.39,"2,388.84B",0.60%
2017/3/22,9922.66,9911.96,9922.66,9843.07,"2,340.70B",-0.50%
2017/3/23,9930.74,9921.97,9945.24,9897.45,"2,696.15B",0.08%
2017/3/24,9902.98,9914.12,9932.68,9892.31,"2,396.27B",-0.28%
2017/3/27,9876.77,9907.6,9917.85,9859.53,"2,367.06B",-0.26%
2017/3/28,9876.45,9909.99,9924.14,9799.28,"2,676.18B",0.00%
